Date,Month,type,Holiday_Name,Average of Temp,Average of total_precip,rain_avg_year,Average of Sun,sun_avg_year,number_of_visitors
7/5/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,22.12,1.34,7.86,6.26,4.38,18.18
7/5/2016,7,Other,Normal_day,22.12,1.34,7.86,6.26,4.38,16.55
7/5/2016,7,Western food,Normal_day,22.12,1.34,7.86,6.26,4.38,21.4
7/5/2016,7,Yakiniku/Korean food,Normal_day,22.12,1.34,7.86,6.26,4.38,13.95
7/6/2016,7,Asian,Normal_day,22.59,8.36,7.8,5.81,4.39,75
7/6/2016,7,Bar/Cocktail,Normal_day,22.59,8.36,7.8,5.81,4.39,11.65
7/6/2016,7,Cafe/Sweets,Normal_day,22.59,8.36,7.8,5.81,4.39,20.67
7/6/2016,7,Creative cuisine,Normal_day,22.59,8.36,7.8,5.81,4.39,17.75
7/6/2016,7,Dining bar,Normal_day,22.59,8.36,7.8,5.81,4.39,18.3
7/6/2016,7,International cuisine,Normal_day,22.59,8.36,7.8,5.81,4.39,20
7/6/2016,7,Italian/French,Normal_day,22.59,8.36,7.8,5.81,4.39,20.73
7/6/2016,7,Izakaya,Normal_day,22.59,8.36,7.8,5.81,4.39,21.53
7/6/2016,7,Japanese food,Normal_day,22.59,8.36,7.8,5.81,4.39,17.25
7/6/2016,7,Karaoke/Party,Normal_day,22.59,8.36,7.8,5.81,4.39,8
7/6/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,22.59,8.36,7.8,5.81,4.39,23.78
7/6/2016,7,Other,Normal_day,22.59,8.36,7.8,5.81,4.39,17.5
7/6/2016,7,Western food,Normal_day,22.59,8.36,7.8,5.81,4.39,21
7/6/2016,7,Yakiniku/Korean food,Normal_day,22.59,8.36,7.8,5.81,4.39,19.11
7/7/2016,7,Asian,Normal_day,23.01,2.7,7.75,7.09,4.4,47
7/7/2016,7,Bar/Cocktail,Normal_day,23.01,2.7,7.75,7.09,4.4,12.03
7/7/2016,7,Cafe/Sweets,Normal_day,23.01,2.7,7.75,7.09,4.4,19.58
7/7/2016,7,Creative cuisine,Normal_day,23.01,2.7,7.75,7.09,4.4,21.22
7/7/2016,7,Dining bar,Normal_day,23.01,2.7,7.75,7.09,4.4,16.21
7/7/2016,7,International cuisine,Normal_day,23.01,2.7,7.75,7.09,4.4,12
7/7/2016,7,Italian/French,Normal_day,23.01,2.7,7.75,7.09,4.4,23.58
7/7/2016,7,Izakaya,Normal_day,23.01,2.7,7.75,7.09,4.4,19.41
7/7/2016,7,Japanese food,Normal_day,23.01,2.7,7.75,7.09,4.4,17.36
7/7/2016,7,Karaoke/Party,Normal_day,23.01,2.7,7.75,7.09,4.4,14
7/7/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.01,2.7,7.75,7.09,4.4,17.27
7/7/2016,7,Other,Normal_day,23.01,2.7,7.75,7.09,4.4,19.08
7/7/2016,7,Western food,Normal_day,23.01,2.7,7.75,7.09,4.4,28.85
7/7/2016,7,Yakiniku/Korean food,Normal_day,23.01,2.7,7.75,7.09,4.4,16.95
7/8/2016,7,Asian,Normal_day,22.17,21.62,7.73,2.74,4.4,45.5
7/8/2016,7,Bar/Cocktail,Normal_day,22.17,21.62,7.73,2.74,4.4,16.79
7/8/2016,7,Cafe/Sweets,Normal_day,22.17,21.62,7.73,2.74,4.4,19.16
7/8/2016,7,Creative cuisine,Normal_day,22.17,21.62,7.73,2.74,4.4,18.91
7/8/2016,7,Dining bar,Normal_day,22.17,21.62,7.73,2.74,4.4,23.08
7/8/2016,7,International cuisine,Normal_day,22.17,21.62,7.73,2.74,4.4,14
7/8/2016,7,Italian/French,Normal_day,22.17,21.62,7.73,2.74,4.4,26.79
7/8/2016,7,Izakaya,Normal_day,22.17,21.62,7.73,2.74,4.4,28.1
7/8/2016,7,Japanese food,Normal_day,22.17,21.62,7.73,2.74,4.4,21.46
7/8/2016,7,Karaoke/Party,Normal_day,22.17,21.62,7.73,2.74,4.4,15.5
7/8/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,22.17,21.62,7.73,2.74,4.4,19.82
7/8/2016,7,Other,Normal_day,22.17,21.62,7.73,2.74,4.4,22.35
7/8/2016,7,Western food,Normal_day,22.17,21.62,7.73,2.74,4.4,26.31
7/8/2016,7,Yakiniku/Korean food,Normal_day,22.17,21.62,7.73,2.74,4.4,26.1
7/9/2016,7,Asian,Normal_day,22.15,20.47,7.7,1.88,4.4,53.5
7/9/2016,7,Bar/Cocktail,Normal_day,22.15,20.47,7.7,1.88,4.4,19.56
7/9/2016,7,Cafe/Sweets,Normal_day,22.15,20.47,7.7,1.88,4.4,26.61
7/9/2016,7,Creative cuisine,Normal_day,22.15,20.47,7.7,1.88,4.4,26.43
7/9/2016,7,Dining bar,Normal_day,22.15,20.47,7.7,1.88,4.4,26.14
7/9/2016,7,International cuisine,Normal_day,22.15,20.47,7.7,1.88,4.4,38
7/9/2016,7,Italian/French,Normal_day,22.15,20.47,7.7,1.88,4.4,25.68
7/9/2016,7,Izakaya,Normal_day,22.15,20.47,7.7,1.88,4.4,27.39
7/9/2016,7,Japanese food,Normal_day,22.15,20.47,7.7,1.88,4.4,21.54
7/9/2016,7,Karaoke/Party,Normal_day,22.15,20.47,7.7,1.88,4.4,44.5
7/9/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,22.15,20.47,7.7,1.88,4.4,23
7/9/2016,7,Other,Normal_day,22.15,20.47,7.7,1.88,4.4,23.04
7/9/2016,7,Western food,Normal_day,22.15,20.47,7.7,1.88,4.4,24.33
7/9/2016,7,Yakiniku/Korean food,Normal_day,22.15,20.47,7.7,1.88,4.4,25.57
7/10/2016,7,Asian,Normal_day,23.28,7.05,7.69,5.23,4.41,62
7/10/2016,7,Bar/Cocktail,Normal_day,23.28,7.05,7.69,5.23,4.41,15.58
7/10/2016,7,Cafe/Sweets,Normal_day,23.28,7.05,7.69,5.23,4.41,30.92
7/10/2016,7,Creative cuisine,Normal_day,23.28,7.05,7.69,5.23,4.41,21.22
7/10/2016,7,Dining bar,Normal_day,23.28,7.05,7.69,5.23,4.41,23.22
7/10/2016,7,International cuisine,Normal_day,23.28,7.05,7.69,5.23,4.41,35
7/10/2016,7,Italian/French,Normal_day,23.28,7.05,7.69,5.23,4.41,26.05
7/10/2016,7,Izakaya,Normal_day,23.28,7.05,7.69,5.23,4.41,26.16
7/10/2016,7,Japanese food,Normal_day,23.28,7.05,7.69,5.23,4.41,20.46
7/10/2016,7,Karaoke/Party,Normal_day,23.28,7.05,7.69,5.23,4.41,32
7/10/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.28,7.05,7.69,5.23,4.41,18.5
7/10/2016,7,Other,Normal_day,23.28,7.05,7.69,5.23,4.41,23.67
7/10/2016,7,Western food,Normal_day,23.28,7.05,7.69,5.23,4.41,31.45
7/10/2016,7,Yakiniku/Korean food,Normal_day,23.28,7.05,7.69,5.23,4.41,20.67
7/11/2016,7,Asian,Normal_day,23.21,4.94,7.67,6.78,4.43,48.5
7/11/2016,7,Bar/Cocktail,Normal_day,23.21,4.94,7.67,6.78,4.43,9
7/11/2016,7,Cafe/Sweets,Normal_day,23.21,4.94,7.67,6.78,4.43,17.85
7/11/2016,7,Creative cuisine,Normal_day,23.21,4.94,7.67,6.78,4.43,19
7/11/2016,7,Dining bar,Normal_day,23.21,4.94,7.67,6.78,4.43,13.61
7/11/2016,7,International cuisine,Normal_day,23.21,4.94,7.67,6.78,4.43,17
7/11/2016,7,Italian/French,Normal_day,23.21,4.94,7.67,6.78,4.43,20.07
7/11/2016,7,Izakaya,Normal_day,23.21,4.94,7.67,6.78,4.43,17.66
7/11/2016,7,Japanese food,Normal_day,23.21,4.94,7.67,6.78,4.43,18.58
7/11/2016,7,Karaoke/Party,Normal_day,23.21,4.94,7.67,6.78,4.43,4.5
7/11/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.21,4.94,7.67,6.78,4.43,12.36
7/11/2016,7,Other,Normal_day,23.21,4.94,7.67,6.78,4.43,13.9
7/11/2016,7,Western food,Normal_day,23.21,4.94,7.67,6.78,4.43,15.93
7/11/2016,7,Yakiniku/Korean food,Normal_day,23.21,4.94,7.67,6.78,4.43,16.35
7/12/2016,7,Asian,Normal_day,23.59,4.27,7.64,6.85,4.46,43
7/12/2016,7,Bar/Cocktail,Normal_day,23.59,4.27,7.64,6.85,4.46,11.5
7/12/2016,7,Cafe/Sweets,Normal_day,23.59,4.27,7.64,6.85,4.46,19.76
7/12/2016,7,Creative cuisine,Normal_day,23.59,4.27,7.64,6.85,4.46,17.56
7/12/2016,7,Dining bar,Normal_day,23.59,4.27,7.64,6.85,4.46,17.59
7/12/2016,7,International cuisine,Normal_day,23.59,4.27,7.64,6.85,4.46,15
7/12/2016,7,Italian/French,Normal_day,23.59,4.27,7.64,6.85,4.46,20.04
7/12/2016,7,Izakaya,Normal_day,23.59,4.27,7.64,6.85,4.46,18.39
7/12/2016,7,Japanese food,Normal_day,23.59,4.27,7.64,6.85,4.46,17.7
7/12/2016,7,Karaoke/Party,Normal_day,23.59,4.27,7.64,6.85,4.46,14
7/12/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.59,4.27,7.64,6.85,4.46,19.09
7/12/2016,7,Other,Normal_day,23.59,4.27,7.64,6.85,4.46,20.04
7/12/2016,7,Western food,Normal_day,23.59,4.27,7.64,6.85,4.46,15.93
7/12/2016,7,Yakiniku/Korean food,Normal_day,23.59,4.27,7.64,6.85,4.46,16.79
7/13/2016,7,Asian,Normal_day,23.4,18.54,7.59,2.96,4.5,64
7/13/2016,7,Bar/Cocktail,Normal_day,23.4,18.54,7.59,2.96,4.5,9.97
7/13/2016,7,Cafe/Sweets,Normal_day,23.4,18.54,7.59,2.96,4.5,17.22
7/13/2016,7,Creative cuisine,Normal_day,23.4,18.54,7.59,2.96,4.5,22.57
7/13/2016,7,Dining bar,Normal_day,23.4,18.54,7.59,2.96,4.5,16.86
7/13/2016,7,International cuisine,Normal_day,23.4,18.54,7.59,2.96,4.5,19
7/13/2016,7,Italian/French,Normal_day,23.4,18.54,7.59,2.96,4.5,19.09
7/13/2016,7,Izakaya,Normal_day,23.4,18.54,7.59,2.96,4.5,20.97
7/13/2016,7,Japanese food,Normal_day,23.4,18.54,7.59,2.96,4.5,18.24
7/13/2016,7,Karaoke/Party,Normal_day,23.4,18.54,7.59,2.96,4.5,10
7/13/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.4,18.54,7.59,2.96,4.5,20.44
7/13/2016,7,Other,Normal_day,23.4,18.54,7.59,2.96,4.5,16.48
7/13/2016,7,Western food,Normal_day,23.4,18.54,7.59,2.96,4.5,20.87
7/13/2016,7,Yakiniku/Korean food,Normal_day,23.4,18.54,7.59,2.96,4.5,18
7/14/2016,7,Asian,Normal_day,23.44,12.7,7.5,4.54,4.56,51.5
7/14/2016,7,Bar/Cocktail,Normal_day,23.44,12.7,7.5,4.54,4.56,10.93
7/14/2016,7,Cafe/Sweets,Normal_day,23.44,12.7,7.5,4.54,4.56,18.91
7/14/2016,7,Creative cuisine,Normal_day,23.44,12.7,7.5,4.54,4.56,23.73
7/14/2016,7,Dining bar,Normal_day,23.44,12.7,7.5,4.54,4.56,17.27
7/14/2016,7,International cuisine,Normal_day,23.44,12.7,7.5,4.54,4.56,28
7/14/2016,7,Italian/French,Normal_day,23.44,12.7,7.5,4.54,4.56,20.81
7/14/2016,7,Izakaya,Normal_day,23.44,12.7,7.5,4.54,4.56,20.11
7/14/2016,7,Japanese food,Normal_day,23.44,12.7,7.5,4.54,4.56,17.11
7/14/2016,7,Karaoke/Party,Normal_day,23.44,12.7,7.5,4.54,4.56,16
7/14/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.44,12.7,7.5,4.54,4.56,15.36
7/14/2016,7,Other,Normal_day,23.44,12.7,7.5,4.54,4.56,19.63
7/14/2016,7,Western food,Normal_day,23.44,12.7,7.5,4.54,4.56,20.92
7/14/2016,7,Yakiniku/Korean food,Normal_day,23.44,12.7,7.5,4.54,4.56,17.38
7/15/2016,7,Asian,Normal_day,22.07,4.57,7.37,4.06,4.65,42
7/15/2016,7,Bar/Cocktail,Normal_day,22.07,4.57,7.37,4.06,4.65,13.16
7/15/2016,7,Cafe/Sweets,Normal_day,22.07,4.57,7.37,4.06,4.65,19.51
7/15/2016,7,Creative cuisine,Normal_day,22.07,4.57,7.37,4.06,4.65,21
7/15/2016,7,Dining bar,Normal_day,22.07,4.57,7.37,4.06,4.65,23.19
7/15/2016,7,International cuisine,Normal_day,22.07,4.57,7.37,4.06,4.65,13
7/15/2016,7,Italian/French,Normal_day,22.07,4.57,7.37,4.06,4.65,26.33
7/15/2016,7,Izakaya,Normal_day,22.07,4.57,7.37,4.06,4.65,28
7/15/2016,7,Japanese food,Normal_day,22.07,4.57,7.37,4.06,4.65,20.21
7/15/2016,7,Karaoke/Party,Normal_day,22.07,4.57,7.37,4.06,4.65,14.5
7/15/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,22.07,4.57,7.37,4.06,4.65,26.45
7/15/2016,7,Other,Normal_day,22.07,4.57,7.37,4.06,4.65,21.19
7/15/2016,7,Western food,Normal_day,22.07,4.57,7.37,4.06,4.65,23.75
7/15/2016,7,Yakiniku/Korean food,Normal_day,22.07,4.57,7.37,4.06,4.65,25.86
7/16/2016,7,Asian,Normal_day,22.81,1.26,7.21,3.96,4.75,47.5
7/16/2016,7,Bar/Cocktail,Normal_day,22.81,1.26,7.21,3.96,4.75,17.9
7/16/2016,7,Cafe/Sweets,Normal_day,22.81,1.26,7.21,3.96,4.75,27.15
7/16/2016,7,Creative cuisine,Normal_day,22.81,1.26,7.21,3.96,4.75,29.27
7/16/2016,7,Dining bar,Normal_day,22.81,1.26,7.21,3.96,4.75,25.51
7/16/2016,7,International cuisine,Normal_day,22.81,1.26,7.21,3.96,4.75,35
7/16/2016,7,Italian/French,Normal_day,22.81,1.26,7.21,3.96,4.75,28.16
7/16/2016,7,Izakaya,Normal_day,22.81,1.26,7.21,3.96,4.75,27.34
7/16/2016,7,Japanese food,Normal_day,22.81,1.26,7.21,3.96,4.75,23.67
7/16/2016,7,Karaoke/Party,Normal_day,22.81,1.26,7.21,3.96,4.75,32
7/16/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,22.81,1.26,7.21,3.96,4.75,25.1
7/16/2016,7,Other,Normal_day,22.81,1.26,7.21,3.96,4.75,24.14
7/16/2016,7,Western food,Normal_day,22.81,1.26,7.21,3.96,4.75,27.07
7/16/2016,7,Yakiniku/Korean food,Normal_day,22.81,1.26,7.21,3.96,4.75,21.95
7/17/2016,7,Asian,Normal_day,23.52,3.15,7.02,2.42,4.86,50.5
7/17/2016,7,Bar/Cocktail,Normal_day,23.52,3.15,7.02,2.42,4.86,16.65
7/17/2016,7,Cafe/Sweets,Normal_day,23.52,3.15,7.02,2.42,4.86,29.49
7/17/2016,7,Creative cuisine,Normal_day,23.52,3.15,7.02,2.42,4.86,34.6
7/17/2016,7,Dining bar,Normal_day,23.52,3.15,7.02,2.42,4.86,24.12
7/17/2016,7,International cuisine,Normal_day,23.52,3.15,7.02,2.42,4.86,38
7/17/2016,7,Italian/French,Normal_day,23.52,3.15,7.02,2.42,4.86,29.27
7/17/2016,7,Izakaya,Normal_day,23.52,3.15,7.02,2.42,4.86,28.27
7/17/2016,7,Japanese food,Normal_day,23.52,3.15,7.02,2.42,4.86,22.69
7/17/2016,7,Karaoke/Party,Normal_day,23.52,3.15,7.02,2.42,4.86,76.5
7/17/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.52,3.15,7.02,2.42,4.86,39.2
7/17/2016,7,Other,Normal_day,23.52,3.15,7.02,2.42,4.86,21.68
7/17/2016,7,Western food,Normal_day,23.52,3.15,7.02,2.42,4.86,29.15
7/17/2016,7,Yakiniku/Korean food,Normal_day,23.52,3.15,7.02,2.42,4.86,25.95
7/18/2016,7,Asian,Marine Day,23.88,1.35,6.82,6.47,4.99,62.5
7/18/2016,7,Bar/Cocktail,Marine Day,23.88,1.35,6.82,6.47,4.99,18.02
7/18/2016,7,Cafe/Sweets,Marine Day,23.88,1.35,6.82,6.47,4.99,27.59
7/18/2016,7,Creative cuisine,Marine Day,23.88,1.35,6.82,6.47,4.99,26.33
7/18/2016,7,Dining bar,Marine Day,23.88,1.35,6.82,6.47,4.99,19.96
7/18/2016,7,International cuisine,Marine Day,23.88,1.35,6.82,6.47,4.99,31
7/18/2016,7,Italian/French,Marine Day,23.88,1.35,6.82,6.47,4.99,20.37
7/18/2016,7,Izakaya,Marine Day,23.88,1.35,6.82,6.47,4.99,20.55
7/18/2016,7,Japanese food,Marine Day,23.88,1.35,6.82,6.47,4.99,19.86
7/18/2016,7,Karaoke/Party,Marine Day,23.88,1.35,6.82,6.47,4.99,17.5
7/18/2016,7,Okonomiyaki/Monja/Teppanyaki,Marine Day,23.88,1.35,6.82,6.47,4.99,22.57
7/18/2016,7,Other,Marine Day,23.88,1.35,6.82,6.47,4.99,25.06
7/18/2016,7,Western food,Marine Day,23.88,1.35,6.82,6.47,4.99,22
7/18/2016,7,Yakiniku/Korean food,Marine Day,23.88,1.35,6.82,6.47,4.99,15.33
7/19/2016,7,Asian,Normal_day,23.6,3.68,6.6,7.23,5.11,48.5
7/19/2016,7,Bar/Cocktail,Normal_day,23.6,3.68,6.6,7.23,5.11,10.12
7/19/2016,7,Cafe/Sweets,Normal_day,23.6,3.68,6.6,7.23,5.11,19.13
7/19/2016,7,Creative cuisine,Normal_day,23.6,3.68,6.6,7.23,5.11,17
7/19/2016,7,Dining bar,Normal_day,23.6,3.68,6.6,7.23,5.11,15.7
7/19/2016,7,International cuisine,Normal_day,23.6,3.68,6.6,7.23,5.11,7
7/19/2016,7,Italian/French,Normal_day,23.6,3.68,6.6,7.23,5.11,21.26
7/19/2016,7,Izakaya,Normal_day,23.6,3.68,6.6,7.23,5.11,18
7/19/2016,7,Japanese food,Normal_day,23.6,3.68,6.6,7.23,5.11,17.27
7/19/2016,7,Karaoke/Party,Normal_day,23.6,3.68,6.6,7.23,5.11,2
7/19/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.6,3.68,6.6,7.23,5.11,18.64
7/19/2016,7,Other,Normal_day,23.6,3.68,6.6,7.23,5.11,17.71
7/19/2016,7,Western food,Normal_day,23.6,3.68,6.6,7.23,5.11,17.31
7/19/2016,7,Yakiniku/Korean food,Normal_day,23.6,3.68,6.6,7.23,5.11,17.29
7/20/2016,7,Asian,Normal_day,23.26,1.91,6.38,7.01,5.24,57
7/20/2016,7,Bar/Cocktail,Normal_day,23.26,1.91,6.38,7.01,5.24,10.76
7/20/2016,7,Cafe/Sweets,Normal_day,23.26,1.91,6.38,7.01,5.24,18.59
7/20/2016,7,Creative cuisine,Normal_day,23.26,1.91,6.38,7.01,5.24,17.25
7/20/2016,7,Dining bar,Normal_day,23.26,1.91,6.38,7.01,5.24,15.97
7/20/2016,7,International cuisine,Normal_day,23.26,1.91,6.38,7.01,5.24,17
7/20/2016,7,Italian/French,Normal_day,23.26,1.91,6.38,7.01,5.24,20.6
7/20/2016,7,Izakaya,Normal_day,23.26,1.91,6.38,7.01,5.24,20.4
7/20/2016,7,Japanese food,Normal_day,23.26,1.91,6.38,7.01,5.24,16.1
7/20/2016,7,Karaoke/Party,Normal_day,23.26,1.91,6.38,7.01,5.24,7.5
7/20/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.26,1.91,6.38,7.01,5.24,20.56
7/20/2016,7,Other,Normal_day,23.26,1.91,6.38,7.01,5.24,19.54
7/20/2016,7,Western food,Normal_day,23.26,1.91,6.38,7.01,5.24,18.21
7/20/2016,7,Yakiniku/Korean food,Normal_day,23.26,1.91,6.38,7.01,5.24,19.8
7/21/2016,7,Asian,Normal_day,22.77,1.89,6.18,6.18,5.36,49
7/21/2016,7,Bar/Cocktail,Normal_day,22.77,1.89,6.18,6.18,5.36,12.87
7/21/2016,7,Cafe/Sweets,Normal_day,22.77,1.89,6.18,6.18,5.36,18.9
7/21/2016,7,Creative cuisine,Normal_day,22.77,1.89,6.18,6.18,5.36,17.8
7/21/2016,7,Dining bar,Normal_day,22.77,1.89,6.18,6.18,5.36,16.82
7/21/2016,7,International cuisine,Normal_day,22.77,1.89,6.18,6.18,5.36,19
7/21/2016,7,Italian/French,Normal_day,22.77,1.89,6.18,6.18,5.36,22.14
7/21/2016,7,Izakaya,Normal_day,22.77,1.89,6.18,6.18,5.36,19.51
7/21/2016,7,Japanese food,Normal_day,22.77,1.89,6.18,6.18,5.36,18.35
7/21/2016,7,Karaoke/Party,Normal_day,22.77,1.89,6.18,6.18,5.36,20
7/21/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,22.77,1.89,6.18,6.18,5.36,15
7/21/2016,7,Other,Normal_day,22.77,1.89,6.18,6.18,5.36,16.63
7/21/2016,7,Western food,Normal_day,22.77,1.89,6.18,6.18,5.36,18.92
7/21/2016,7,Yakiniku/Korean food,Normal_day,22.77,1.89,6.18,6.18,5.36,22.14
7/22/2016,7,Asian,Normal_day,22.45,1.43,5.98,7.12,5.47,46
7/22/2016,7,Bar/Cocktail,Normal_day,22.45,1.43,5.98,7.12,5.47,13.62
7/22/2016,7,Cafe/Sweets,Normal_day,22.45,1.43,5.98,7.12,5.47,20.12
7/22/2016,7,Creative cuisine,Normal_day,22.45,1.43,5.98,7.12,5.47,21
7/22/2016,7,Dining bar,Normal_day,22.45,1.43,5.98,7.12,5.47,23.42
7/22/2016,7,International cuisine,Normal_day,22.45,1.43,5.98,7.12,5.47,16
7/22/2016,7,Italian/French,Normal_day,22.45,1.43,5.98,7.12,5.47,24.9
7/22/2016,7,Izakaya,Normal_day,22.45,1.43,5.98,7.12,5.47,28.29
7/22/2016,7,Japanese food,Normal_day,22.45,1.43,5.98,7.12,5.47,21.76
7/22/2016,7,Karaoke/Party,Normal_day,22.45,1.43,5.98,7.12,5.47,19.5
7/22/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,22.45,1.43,5.98,7.12,5.47,24.36
7/22/2016,7,Other,Normal_day,22.45,1.43,5.98,7.12,5.47,20.17
7/22/2016,7,Western food,Normal_day,22.45,1.43,5.98,7.12,5.47,25.2
7/22/2016,7,Yakiniku/Korean food,Normal_day,22.45,1.43,5.98,7.12,5.47,24.57
7/23/2016,7,Asian,Normal_day,22.66,0.19,5.81,7,5.57,50
7/23/2016,7,Bar/Cocktail,Normal_day,22.66,0.19,5.81,7,5.57,18.25
7/23/2016,7,Cafe/Sweets,Normal_day,22.66,0.19,5.81,7,5.57,27.95
7/23/2016,7,Creative cuisine,Normal_day,22.66,0.19,5.81,7,5.57,32.2
7/23/2016,7,Dining bar,Normal_day,22.66,0.19,5.81,7,5.57,25
7/23/2016,7,International cuisine,Normal_day,22.66,0.19,5.81,7,5.57,38
7/23/2016,7,Italian/French,Normal_day,22.66,0.19,5.81,7,5.57,24.94
7/23/2016,7,Izakaya,Normal_day,22.66,0.19,5.81,7,5.57,28.25
7/23/2016,7,Japanese food,Normal_day,22.66,0.19,5.81,7,5.57,20.06
7/23/2016,7,Karaoke/Party,Normal_day,22.66,0.19,5.81,7,5.57,38.5
7/23/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,22.66,0.19,5.81,7,5.57,19.6
7/23/2016,7,Other,Normal_day,22.66,0.19,5.81,7,5.57,21.81
7/23/2016,7,Western food,Normal_day,22.66,0.19,5.81,7,5.57,23.14
7/23/2016,7,Yakiniku/Korean food,Normal_day,22.66,0.19,5.81,7,5.57,19.85
7/24/2016,7,Asian,Normal_day,23.17,1.61,5.66,6.23,5.66,40.5
7/24/2016,7,Bar/Cocktail,Normal_day,23.17,1.61,5.66,6.23,5.66,15.18
7/24/2016,7,Cafe/Sweets,Normal_day,23.17,1.61,5.66,6.23,5.66,28.93
7/24/2016,7,Creative cuisine,Normal_day,23.17,1.61,5.66,6.23,5.66,30.11
7/24/2016,7,Dining bar,Normal_day,23.17,1.61,5.66,6.23,5.66,20.07
7/24/2016,7,International cuisine,Normal_day,23.17,1.61,5.66,6.23,5.66,32
7/24/2016,7,Italian/French,Normal_day,23.17,1.61,5.66,6.23,5.66,24.79
7/24/2016,7,Izakaya,Normal_day,23.17,1.61,5.66,6.23,5.66,22.13
7/24/2016,7,Japanese food,Normal_day,23.17,1.61,5.66,6.23,5.66,19.59
7/24/2016,7,Karaoke/Party,Normal_day,23.17,1.61,5.66,6.23,5.66,17.5
7/24/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.17,1.61,5.66,6.23,5.66,24.8
7/24/2016,7,Other,Normal_day,23.17,1.61,5.66,6.23,5.66,20.17
7/24/2016,7,Western food,Normal_day,23.17,1.61,5.66,6.23,5.66,23.58
7/24/2016,7,Yakiniku/Korean food,Normal_day,23.17,1.61,5.66,6.23,5.66,20.4
7/25/2016,7,Asian,Normal_day,23.47,1.47,5.52,4.7,5.73,63
7/25/2016,7,Bar/Cocktail,Normal_day,23.47,1.47,5.52,4.7,5.73,8.93
7/25/2016,7,Cafe/Sweets,Normal_day,23.47,1.47,5.52,4.7,5.73,19.06
7/25/2016,7,Creative cuisine,Normal_day,23.47,1.47,5.52,4.7,5.73,20.18
7/25/2016,7,Dining bar,Normal_day,23.47,1.47,5.52,4.7,5.73,14.02
7/25/2016,7,International cuisine,Normal_day,23.47,1.47,5.52,4.7,5.73,10
7/25/2016,7,Italian/French,Normal_day,23.47,1.47,5.52,4.7,5.73,18.11
7/25/2016,7,Izakaya,Normal_day,23.47,1.47,5.52,4.7,5.73,17.8
7/25/2016,7,Japanese food,Normal_day,23.47,1.47,5.52,4.7,5.73,15.29
7/25/2016,7,Karaoke/Party,Normal_day,23.47,1.47,5.52,4.7,5.73,11.5
7/25/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.47,1.47,5.52,4.7,5.73,14.44
7/25/2016,7,Other,Normal_day,23.47,1.47,5.52,4.7,5.73,21
7/25/2016,7,Western food,Normal_day,23.47,1.47,5.52,4.7,5.73,16.44
7/25/2016,7,Yakiniku/Korean food,Normal_day,23.47,1.47,5.52,4.7,5.73,16.8
7/26/2016,7,Asian,Normal_day,23.13,8.42,5.41,3.39,5.79,38.5
7/26/2016,7,Bar/Cocktail,Normal_day,23.13,8.42,5.41,3.39,5.79,11.57
7/26/2016,7,Cafe/Sweets,Normal_day,23.13,8.42,5.41,3.39,5.79,19.79
7/26/2016,7,Creative cuisine,Normal_day,23.13,8.42,5.41,3.39,5.79,19.67
7/26/2016,7,Dining bar,Normal_day,23.13,8.42,5.41,3.39,5.79,15.02
7/26/2016,7,International cuisine,Normal_day,23.13,8.42,5.41,3.39,5.79,11
7/26/2016,7,Italian/French,Normal_day,23.13,8.42,5.41,3.39,5.79,20.68
7/26/2016,7,Izakaya,Normal_day,23.13,8.42,5.41,3.39,5.79,20.53
7/26/2016,7,Japanese food,Normal_day,23.13,8.42,5.41,3.39,5.79,18.44
7/26/2016,7,Karaoke/Party,Normal_day,23.13,8.42,5.41,3.39,5.79,10
7/26/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.13,8.42,5.41,3.39,5.79,12.7
7/26/2016,7,Other,Normal_day,23.13,8.42,5.41,3.39,5.79,18.24
7/26/2016,7,Western food,Normal_day,23.13,8.42,5.41,3.39,5.79,22.31
7/26/2016,7,Yakiniku/Korean food,Normal_day,23.13,8.42,5.41,3.39,5.79,16.5
7/27/2016,7,Asian,Normal_day,23.92,6.37,5.31,3.74,5.84,48
