Date,Month,type,Holiday_Name,Average of Temp,Average of total_precip,rain_avg_year,Average of Sun,sun_avg_year,number_of_visitors
7/2/2016,7,Other,Normal_day,24.47,8.1,8.15,3.85,4.31,615
7/2/2016,7,Western food,Normal_day,24.47,8.1,8.15,3.85,4.31,394
7/2/2016,7,Yakiniku/Korean food,Normal_day,24.47,8.1,8.15,3.85,4.31,491
7/3/2016,7,Asian,Normal_day,24.13,7.16,8.04,4.1,4.34,82
7/3/2016,7,Bar/Cocktail,Normal_day,24.13,7.16,8.04,4.1,4.34,1052
7/3/2016,7,Cafe/Sweets,Normal_day,24.13,7.16,8.04,4.1,4.34,4111
7/3/2016,7,Creative cuisine,Normal_day,24.13,7.16,8.04,4.1,4.34,234
7/3/2016,7,Dining bar,Normal_day,24.13,7.16,8.04,4.1,4.34,1568
7/3/2016,7,International cuisine,Normal_day,24.13,7.16,8.04,4.1,4.34,23
7/3/2016,7,Italian/French,Normal_day,24.13,7.16,8.04,4.1,4.34,1596
7/3/2016,7,Izakaya,Normal_day,24.13,7.16,8.04,4.1,4.34,2750
7/3/2016,7,Japanese food,Normal_day,24.13,7.16,8.04,4.1,4.34,639
7/3/2016,7,Karaoke/Party,Normal_day,24.13,7.16,8.04,4.1,4.34,98
7/3/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,24.13,7.16,8.04,4.1,4.34,125
7/3/2016,7,Other,Normal_day,24.13,7.16,8.04,4.1,4.34,418
7/3/2016,7,Western food,Normal_day,24.13,7.16,8.04,4.1,4.34,308
7/3/2016,7,Yakiniku/Korean food,Normal_day,24.13,7.16,8.04,4.1,4.34,243
7/4/2016,7,Asian,Normal_day,22.97,4.11,7.94,5.46,4.37,85
7/4/2016,7,Bar/Cocktail,Normal_day,22.97,4.11,7.94,5.46,4.37,487
7/4/2016,7,Cafe/Sweets,Normal_day,22.97,4.11,7.94,5.46,4.37,2523
7/4/2016,7,Creative cuisine,Normal_day,22.97,4.11,7.94,5.46,4.37,172
7/4/2016,7,Dining bar,Normal_day,22.97,4.11,7.94,5.46,4.37,1153
7/4/2016,7,International cuisine,Normal_day,22.97,4.11,7.94,5.46,4.37,18
7/4/2016,7,Italian/French,Normal_day,22.97,4.11,7.94,5.46,4.37,1261
7/4/2016,7,Izakaya,Normal_day,22.97,4.11,7.94,5.46,4.37,2873
7/4/2016,7,Japanese food,Normal_day,22.97,4.11,7.94,5.46,4.37,756
7/4/2016,7,Karaoke/Party,Normal_day,22.97,4.11,7.94,5.46,4.37,20
7/4/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,22.97,4.11,7.94,5.46,4.37,155
7/4/2016,7,Other,Normal_day,22.97,4.11,7.94,5.46,4.37,330
7/4/2016,7,Western food,Normal_day,22.97,4.11,7.94,5.46,4.37,294
7/4/2016,7,Yakiniku/Korean food,Normal_day,22.97,4.11,7.94,5.46,4.37,316
7/5/2016,7,Asian,Normal_day,22.12,1.34,7.86,6.26,4.38,98
7/5/2016,7,Bar/Cocktail,Normal_day,22.12,1.34,7.86,6.26,4.38,811
7/5/2016,7,Cafe/Sweets,Normal_day,22.12,1.34,7.86,6.26,4.38,2773
7/5/2016,7,Creative cuisine,Normal_day,22.12,1.34,7.86,6.26,4.38,104
7/5/2016,7,Dining bar,Normal_day,22.12,1.34,7.86,6.26,4.38,1471
7/5/2016,7,International cuisine,Normal_day,22.12,1.34,7.86,6.26,4.38,7
7/5/2016,7,Italian/French,Normal_day,22.12,1.34,7.86,6.26,4.38,1674
7/5/2016,7,Izakaya,Normal_day,22.12,1.34,7.86,6.26,4.38,3260
7/5/2016,7,Japanese food,Normal_day,22.12,1.34,7.86,6.26,4.38,905
7/5/2016,7,Karaoke/Party,Normal_day,22.12,1.34,7.86,6.26,4.38,17
7/5/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,22.12,1.34,7.86,6.26,4.38,200
7/5/2016,7,Other,Normal_day,22.12,1.34,7.86,6.26,4.38,364
7/5/2016,7,Western food,Normal_day,22.12,1.34,7.86,6.26,4.38,321
7/5/2016,7,Yakiniku/Korean food,Normal_day,22.12,1.34,7.86,6.26,4.38,279
7/6/2016,7,Asian,Normal_day,22.59,8.36,7.8,5.81,4.39,75
7/6/2016,7,Bar/Cocktail,Normal_day,22.59,8.36,7.8,5.81,4.39,827
7/6/2016,7,Cafe/Sweets,Normal_day,22.59,8.36,7.8,5.81,4.39,3100
7/6/2016,7,Creative cuisine,Normal_day,22.59,8.36,7.8,5.81,4.39,142
7/6/2016,7,Dining bar,Normal_day,22.59,8.36,7.8,5.81,4.39,1830
7/6/2016,7,International cuisine,Normal_day,22.59,8.36,7.8,5.81,4.39,20
7/6/2016,7,Italian/French,Normal_day,22.59,8.36,7.8,5.81,4.39,1845
7/6/2016,7,Izakaya,Normal_day,22.59,8.36,7.8,5.81,4.39,3746
7/6/2016,7,Japanese food,Normal_day,22.59,8.36,7.8,5.81,4.39,949
7/6/2016,7,Karaoke/Party,Normal_day,22.59,8.36,7.8,5.81,4.39,16
7/6/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,22.59,8.36,7.8,5.81,4.39,214
7/6/2016,7,Other,Normal_day,22.59,8.36,7.8,5.81,4.39,385
7/6/2016,7,Western food,Normal_day,22.59,8.36,7.8,5.81,4.39,294
7/6/2016,7,Yakiniku/Korean food,Normal_day,22.59,8.36,7.8,5.81,4.39,344
7/7/2016,7,Asian,Normal_day,23.01,2.7,7.75,7.09,4.4,94
7/7/2016,7,Bar/Cocktail,Normal_day,23.01,2.7,7.75,7.09,4.4,830
7/7/2016,7,Cafe/Sweets,Normal_day,23.01,2.7,7.75,7.09,4.4,3074
7/7/2016,7,Creative cuisine,Normal_day,23.01,2.7,7.75,7.09,4.4,191
7/7/2016,7,Dining bar,Normal_day,23.01,2.7,7.75,7.09,4.4,1637
7/7/2016,7,International cuisine,Normal_day,23.01,2.7,7.75,7.09,4.4,12
7/7/2016,7,Italian/French,Normal_day,23.01,2.7,7.75,7.09,4.4,2146
7/7/2016,7,Izakaya,Normal_day,23.01,2.7,7.75,7.09,4.4,3475
7/7/2016,7,Japanese food,Normal_day,23.01,2.7,7.75,7.09,4.4,972
7/7/2016,7,Karaoke/Party,Normal_day,23.01,2.7,7.75,7.09,4.4,28
7/7/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.01,2.7,7.75,7.09,4.4,190
7/7/2016,7,Other,Normal_day,23.01,2.7,7.75,7.09,4.4,458
7/7/2016,7,Western food,Normal_day,23.01,2.7,7.75,7.09,4.4,375
7/7/2016,7,Yakiniku/Korean food,Normal_day,23.01,2.7,7.75,7.09,4.4,339
7/8/2016,7,Asian,Normal_day,22.17,21.62,7.73,2.74,4.4,91
7/8/2016,7,Bar/Cocktail,Normal_day,22.17,21.62,7.73,2.74,4.4,1192
7/8/2016,7,Cafe/Sweets,Normal_day,22.17,21.62,7.73,2.74,4.4,3257
7/8/2016,7,Creative cuisine,Normal_day,22.17,21.62,7.73,2.74,4.4,208
7/8/2016,7,Dining bar,Normal_day,22.17,21.62,7.73,2.74,4.4,2331
7/8/2016,7,International cuisine,Normal_day,22.17,21.62,7.73,2.74,4.4,14
7/8/2016,7,Italian/French,Normal_day,22.17,21.62,7.73,2.74,4.4,2518
7/8/2016,7,Izakaya,Normal_day,22.17,21.62,7.73,2.74,4.4,5170
7/8/2016,7,Japanese food,Normal_day,22.17,21.62,7.73,2.74,4.4,1309
7/8/2016,7,Karaoke/Party,Normal_day,22.17,21.62,7.73,2.74,4.4,31
7/8/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,22.17,21.62,7.73,2.74,4.4,218
7/8/2016,7,Other,Normal_day,22.17,21.62,7.73,2.74,4.4,581
7/8/2016,7,Western food,Normal_day,22.17,21.62,7.73,2.74,4.4,421
7/8/2016,7,Yakiniku/Korean food,Normal_day,22.17,21.62,7.73,2.74,4.4,548
7/9/2016,7,Asian,Normal_day,22.15,20.47,7.7,1.88,4.4,107
7/9/2016,7,Bar/Cocktail,Normal_day,22.15,20.47,7.7,1.88,4.4,1467
7/9/2016,7,Cafe/Sweets,Normal_day,22.15,20.47,7.7,1.88,4.4,4337
7/9/2016,7,Creative cuisine,Normal_day,22.15,20.47,7.7,1.88,4.4,185
7/9/2016,7,Dining bar,Normal_day,22.15,20.47,7.7,1.88,4.4,2562
7/9/2016,7,International cuisine,Normal_day,22.15,20.47,7.7,1.88,4.4,38
7/9/2016,7,Italian/French,Normal_day,22.15,20.47,7.7,1.88,4.4,2363
7/9/2016,7,Izakaya,Normal_day,22.15,20.47,7.7,1.88,4.4,4876
7/9/2016,7,Japanese food,Normal_day,22.15,20.47,7.7,1.88,4.4,1228
7/9/2016,7,Karaoke/Party,Normal_day,22.15,20.47,7.7,1.88,4.4,89
7/9/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,22.15,20.47,7.7,1.88,4.4,230
7/9/2016,7,Other,Normal_day,22.15,20.47,7.7,1.88,4.4,599
7/9/2016,7,Western food,Normal_day,22.15,20.47,7.7,1.88,4.4,365
7/9/2016,7,Yakiniku/Korean food,Normal_day,22.15,20.47,7.7,1.88,4.4,537
7/10/2016,7,Asian,Normal_day,23.28,7.05,7.69,5.23,4.41,124
7/10/2016,7,Bar/Cocktail,Normal_day,23.28,7.05,7.69,5.23,4.41,1013
7/10/2016,7,Cafe/Sweets,Normal_day,23.28,7.05,7.69,5.23,4.41,4174
7/10/2016,7,Creative cuisine,Normal_day,23.28,7.05,7.69,5.23,4.41,191
7/10/2016,7,Dining bar,Normal_day,23.28,7.05,7.69,5.23,4.41,2020
7/10/2016,7,International cuisine,Normal_day,23.28,7.05,7.69,5.23,4.41,35
7/10/2016,7,Italian/French,Normal_day,23.28,7.05,7.69,5.23,4.41,1667
7/10/2016,7,Izakaya,Normal_day,23.28,7.05,7.69,5.23,4.41,3374
7/10/2016,7,Japanese food,Normal_day,23.28,7.05,7.69,5.23,4.41,757
7/10/2016,7,Karaoke/Party,Normal_day,23.28,7.05,7.69,5.23,4.41,64
7/10/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.28,7.05,7.69,5.23,4.41,111
7/10/2016,7,Other,Normal_day,23.28,7.05,7.69,5.23,4.41,426
7/10/2016,7,Western food,Normal_day,23.28,7.05,7.69,5.23,4.41,346
7/10/2016,7,Yakiniku/Korean food,Normal_day,23.28,7.05,7.69,5.23,4.41,310
7/11/2016,7,Asian,Normal_day,23.21,4.94,7.67,6.78,4.43,97
7/11/2016,7,Bar/Cocktail,Normal_day,23.21,4.94,7.67,6.78,4.43,531
7/11/2016,7,Cafe/Sweets,Normal_day,23.21,4.94,7.67,6.78,4.43,2427
7/11/2016,7,Creative cuisine,Normal_day,23.21,4.94,7.67,6.78,4.43,209
7/11/2016,7,Dining bar,Normal_day,23.21,4.94,7.67,6.78,4.43,1225
7/11/2016,7,International cuisine,Normal_day,23.21,4.94,7.67,6.78,4.43,17
7/11/2016,7,Italian/French,Normal_day,23.21,4.94,7.67,6.78,4.43,1345
7/11/2016,7,Izakaya,Normal_day,23.21,4.94,7.67,6.78,4.43,2667
7/11/2016,7,Japanese food,Normal_day,23.21,4.94,7.67,6.78,4.43,743
7/11/2016,7,Karaoke/Party,Normal_day,23.21,4.94,7.67,6.78,4.43,9
7/11/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.21,4.94,7.67,6.78,4.43,136
7/11/2016,7,Other,Normal_day,23.21,4.94,7.67,6.78,4.43,278
7/11/2016,7,Western food,Normal_day,23.21,4.94,7.67,6.78,4.43,223
7/11/2016,7,Yakiniku/Korean food,Normal_day,23.21,4.94,7.67,6.78,4.43,327
7/12/2016,7,Asian,Normal_day,23.59,4.27,7.64,6.85,4.46,86
7/12/2016,7,Bar/Cocktail,Normal_day,23.59,4.27,7.64,6.85,4.46,805
7/12/2016,7,Cafe/Sweets,Normal_day,23.59,4.27,7.64,6.85,4.46,2904
7/12/2016,7,Creative cuisine,Normal_day,23.59,4.27,7.64,6.85,4.46,158
7/12/2016,7,Dining bar,Normal_day,23.59,4.27,7.64,6.85,4.46,1636
7/12/2016,7,International cuisine,Normal_day,23.59,4.27,7.64,6.85,4.46,15
7/12/2016,7,Italian/French,Normal_day,23.59,4.27,7.64,6.85,4.46,1663
7/12/2016,7,Izakaya,Normal_day,23.59,4.27,7.64,6.85,4.46,3218
7/12/2016,7,Japanese food,Normal_day,23.59,4.27,7.64,6.85,4.46,956
7/12/2016,7,Karaoke/Party,Normal_day,23.59,4.27,7.64,6.85,4.46,28
7/12/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.59,4.27,7.64,6.85,4.46,210
7/12/2016,7,Other,Normal_day,23.59,4.27,7.64,6.85,4.46,461
7/12/2016,7,Western food,Normal_day,23.59,4.27,7.64,6.85,4.46,223
7/12/2016,7,Yakiniku/Korean food,Normal_day,23.59,4.27,7.64,6.85,4.46,319
7/13/2016,7,Asian,Normal_day,23.4,18.54,7.59,2.96,4.5,64
7/13/2016,7,Bar/Cocktail,Normal_day,23.4,18.54,7.59,2.96,4.5,668
7/13/2016,7,Cafe/Sweets,Normal_day,23.4,18.54,7.59,2.96,4.5,2531
7/13/2016,7,Creative cuisine,Normal_day,23.4,18.54,7.59,2.96,4.5,158
7/13/2016,7,Dining bar,Normal_day,23.4,18.54,7.59,2.96,4.5,1652
7/13/2016,7,International cuisine,Normal_day,23.4,18.54,7.59,2.96,4.5,19
7/13/2016,7,Italian/French,Normal_day,23.4,18.54,7.59,2.96,4.5,1718
7/13/2016,7,Izakaya,Normal_day,23.4,18.54,7.59,2.96,4.5,3586
7/13/2016,7,Japanese food,Normal_day,23.4,18.54,7.59,2.96,4.5,985
7/13/2016,7,Karaoke/Party,Normal_day,23.4,18.54,7.59,2.96,4.5,20
7/13/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.4,18.54,7.59,2.96,4.5,184
7/13/2016,7,Other,Normal_day,23.4,18.54,7.59,2.96,4.5,379
7/13/2016,7,Western food,Normal_day,23.4,18.54,7.59,2.96,4.5,313
7/13/2016,7,Yakiniku/Korean food,Normal_day,23.4,18.54,7.59,2.96,4.5,342
7/14/2016,7,Asian,Normal_day,23.44,12.7,7.5,4.54,4.56,103
7/14/2016,7,Bar/Cocktail,Normal_day,23.44,12.7,7.5,4.54,4.56,809
7/14/2016,7,Cafe/Sweets,Normal_day,23.44,12.7,7.5,4.54,4.56,2987
7/14/2016,7,Creative cuisine,Normal_day,23.44,12.7,7.5,4.54,4.56,261
7/14/2016,7,Dining bar,Normal_day,23.44,12.7,7.5,4.54,4.56,1692
7/14/2016,7,International cuisine,Normal_day,23.44,12.7,7.5,4.54,4.56,28
7/14/2016,7,Italian/French,Normal_day,23.44,12.7,7.5,4.54,4.56,1935
7/14/2016,7,Izakaya,Normal_day,23.44,12.7,7.5,4.54,4.56,3559
7/14/2016,7,Japanese food,Normal_day,23.44,12.7,7.5,4.54,4.56,958
7/14/2016,7,Karaoke/Party,Normal_day,23.44,12.7,7.5,4.54,4.56,32
7/14/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.44,12.7,7.5,4.54,4.56,169
7/14/2016,7,Other,Normal_day,23.44,12.7,7.5,4.54,4.56,471
7/14/2016,7,Western food,Normal_day,23.44,12.7,7.5,4.54,4.56,251
7/14/2016,7,Yakiniku/Korean food,Normal_day,23.44,12.7,7.5,4.54,4.56,365
7/15/2016,7,Asian,Normal_day,22.07,4.57,7.37,4.06,4.65,84
7/15/2016,7,Bar/Cocktail,Normal_day,22.07,4.57,7.37,4.06,4.65,961
7/15/2016,7,Cafe/Sweets,Normal_day,22.07,4.57,7.37,4.06,4.65,3278
7/15/2016,7,Creative cuisine,Normal_day,22.07,4.57,7.37,4.06,4.65,231
7/15/2016,7,Dining bar,Normal_day,22.07,4.57,7.37,4.06,4.65,2342
7/15/2016,7,International cuisine,Normal_day,22.07,4.57,7.37,4.06,4.65,13
7/15/2016,7,Italian/French,Normal_day,22.07,4.57,7.37,4.06,4.65,2422
7/15/2016,7,Izakaya,Normal_day,22.07,4.57,7.37,4.06,4.65,5124
7/15/2016,7,Japanese food,Normal_day,22.07,4.57,7.37,4.06,4.65,1172
7/15/2016,7,Karaoke/Party,Normal_day,22.07,4.57,7.37,4.06,4.65,29
7/15/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,22.07,4.57,7.37,4.06,4.65,291
7/15/2016,7,Other,Normal_day,22.07,4.57,7.37,4.06,4.65,551
7/15/2016,7,Western food,Normal_day,22.07,4.57,7.37,4.06,4.65,380
7/15/2016,7,Yakiniku/Korean food,Normal_day,22.07,4.57,7.37,4.06,4.65,543
7/16/2016,7,Asian,Normal_day,22.81,1.26,7.21,3.96,4.75,95
7/16/2016,7,Bar/Cocktail,Normal_day,22.81,1.26,7.21,3.96,4.75,1307
7/16/2016,7,Cafe/Sweets,Normal_day,22.81,1.26,7.21,3.96,4.75,4453
7/16/2016,7,Creative cuisine,Normal_day,22.81,1.26,7.21,3.96,4.75,322
7/16/2016,7,Dining bar,Normal_day,22.81,1.26,7.21,3.96,4.75,2602
7/16/2016,7,International cuisine,Normal_day,22.81,1.26,7.21,3.96,4.75,35
7/16/2016,7,Italian/French,Normal_day,22.81,1.26,7.21,3.96,4.75,2478
7/16/2016,7,Izakaya,Normal_day,22.81,1.26,7.21,3.96,4.75,4785
7/16/2016,7,Japanese food,Normal_day,22.81,1.26,7.21,3.96,4.75,1349
7/16/2016,7,Karaoke/Party,Normal_day,22.81,1.26,7.21,3.96,4.75,64
7/16/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,22.81,1.26,7.21,3.96,4.75,251
7/16/2016,7,Other,Normal_day,22.81,1.26,7.21,3.96,4.75,531
7/16/2016,7,Western food,Normal_day,22.81,1.26,7.21,3.96,4.75,406
7/16/2016,7,Yakiniku/Korean food,Normal_day,22.81,1.26,7.21,3.96,4.75,461
7/17/2016,7,Asian,Normal_day,23.52,3.15,7.02,2.42,4.86,101
7/17/2016,7,Bar/Cocktail,Normal_day,23.52,3.15,7.02,2.42,4.86,1099
7/17/2016,7,Cafe/Sweets,Normal_day,23.52,3.15,7.02,2.42,4.86,4069
7/17/2016,7,Creative cuisine,Normal_day,23.52,3.15,7.02,2.42,4.86,346
7/17/2016,7,Dining bar,Normal_day,23.52,3.15,7.02,2.42,4.86,2147
7/17/2016,7,International cuisine,Normal_day,23.52,3.15,7.02,2.42,4.86,38
7/17/2016,7,Italian/French,Normal_day,23.52,3.15,7.02,2.42,4.86,1815
7/17/2016,7,Izakaya,Normal_day,23.52,3.15,7.02,2.42,4.86,4127
7/17/2016,7,Japanese food,Normal_day,23.52,3.15,7.02,2.42,4.86,953
7/17/2016,7,Karaoke/Party,Normal_day,23.52,3.15,7.02,2.42,4.86,153
7/17/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.52,3.15,7.02,2.42,4.86,196
7/17/2016,7,Other,Normal_day,23.52,3.15,7.02,2.42,4.86,412
7/17/2016,7,Western food,Normal_day,23.52,3.15,7.02,2.42,4.86,379
7/17/2016,7,Yakiniku/Korean food,Normal_day,23.52,3.15,7.02,2.42,4.86,493
7/18/2016,7,Asian,Marine Day,23.88,1.35,6.82,6.47,4.99,125
7/18/2016,7,Bar/Cocktail,Marine Day,23.88,1.35,6.82,6.47,4.99,937
7/18/2016,7,Cafe/Sweets,Marine Day,23.88,1.35,6.82,6.47,4.99,3393
7/18/2016,7,Creative cuisine,Marine Day,23.88,1.35,6.82,6.47,4.99,237
7/18/2016,7,Dining bar,Marine Day,23.88,1.35,6.82,6.47,4.99,1517
7/18/2016,7,International cuisine,Marine Day,23.88,1.35,6.82,6.47,4.99,31
7/18/2016,7,Italian/French,Marine Day,23.88,1.35,6.82,6.47,4.99,1100
7/18/2016,7,Izakaya,Marine Day,23.88,1.35,6.82,6.47,4.99,2507
7/18/2016,7,Japanese food,Marine Day,23.88,1.35,6.82,6.47,4.99,556
7/18/2016,7,Karaoke/Party,Marine Day,23.88,1.35,6.82,6.47,4.99,35
7/18/2016,7,Okonomiyaki/Monja/Teppanyaki,Marine Day,23.88,1.35,6.82,6.47,4.99,158
7/18/2016,7,Other,Marine Day,23.88,1.35,6.82,6.47,4.99,426
7/18/2016,7,Western food,Marine Day,23.88,1.35,6.82,6.47,4.99,242
7/18/2016,7,Yakiniku/Korean food,Marine Day,23.88,1.35,6.82,6.47,4.99,184
7/19/2016,7,Asian,Normal_day,23.6,3.68,6.6,7.23,5.11,97
7/19/2016,7,Bar/Cocktail,Normal_day,23.6,3.68,6.6,7.23,5.11,658
7/19/2016,7,Cafe/Sweets,Normal_day,23.6,3.68,6.6,7.23,5.11,2583
7/19/2016,7,Creative cuisine,Normal_day,23.6,3.68,6.6,7.23,5.11,136
7/19/2016,7,Dining bar,Normal_day,23.6,3.68,6.6,7.23,5.11,1429
7/19/2016,7,International cuisine,Normal_day,23.6,3.68,6.6,7.23,5.11,7
7/19/2016,7,Italian/French,Normal_day,23.6,3.68,6.6,7.23,5.11,1552
7/19/2016,7,Izakaya,Normal_day,23.6,3.68,6.6,7.23,5.11,2898
7/19/2016,7,Japanese food,Normal_day,23.6,3.68,6.6,7.23,5.11,881
7/19/2016,7,Karaoke/Party,Normal_day,23.6,3.68,6.6,7.23,5.11,2
7/19/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.6,3.68,6.6,7.23,5.11,205
7/19/2016,7,Other,Normal_day,23.6,3.68,6.6,7.23,5.11,372
7/19/2016,7,Western food,Normal_day,23.6,3.68,6.6,7.23,5.11,225
7/19/2016,7,Yakiniku/Korean food,Normal_day,23.6,3.68,6.6,7.23,5.11,294
7/20/2016,7,Asian,Normal_day,23.26,1.91,6.38,7.01,5.24,57
7/20/2016,7,Bar/Cocktail,Normal_day,23.26,1.91,6.38,7.01,5.24,764
7/20/2016,7,Cafe/Sweets,Normal_day,23.26,1.91,6.38,7.01,5.24,2732
7/20/2016,7,Creative cuisine,Normal_day,23.26,1.91,6.38,7.01,5.24,138
7/20/2016,7,Dining bar,Normal_day,23.26,1.91,6.38,7.01,5.24,1581
7/20/2016,7,International cuisine,Normal_day,23.26,1.91,6.38,7.01,5.24,17
7/20/2016,7,Italian/French,Normal_day,23.26,1.91,6.38,7.01,5.24,1833
7/20/2016,7,Izakaya,Normal_day,23.26,1.91,6.38,7.01,5.24,3509
7/20/2016,7,Japanese food,Normal_day,23.26,1.91,6.38,7.01,5.24,950
7/20/2016,7,Karaoke/Party,Normal_day,23.26,1.91,6.38,7.01,5.24,15
7/20/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.26,1.91,6.38,7.01,5.24,185
7/20/2016,7,Other,Normal_day,23.26,1.91,6.38,7.01,5.24,469
7/20/2016,7,Western food,Normal_day,23.26,1.91,6.38,7.01,5.24,255
7/20/2016,7,Yakiniku/Korean food,Normal_day,23.26,1.91,6.38,7.01,5.24,396
7/21/2016,7,Asian,Normal_day,22.77,1.89,6.18,6.18,5.36,98
7/21/2016,7,Bar/Cocktail,Normal_day,22.77,1.89,6.18,6.18,5.36,888
7/21/2016,7,Cafe/Sweets,Normal_day,22.77,1.89,6.18,6.18,5.36,2910
7/21/2016,7,Creative cuisine,Normal_day,22.77,1.89,6.18,6.18,5.36,178
7/21/2016,7,Dining bar,Normal_day,22.77,1.89,6.18,6.18,5.36,1716
7/21/2016,7,International cuisine,Normal_day,22.77,1.89,6.18,6.18,5.36,19
7/21/2016,7,Italian/French,Normal_day,22.77,1.89,6.18,6.18,5.36,1993
7/21/2016,7,Izakaya,Normal_day,22.77,1.89,6.18,6.18,5.36,3473
7/21/2016,7,Japanese food,Normal_day,22.77,1.89,6.18,6.18,5.36,1009
7/21/2016,7,Karaoke/Party,Normal_day,22.77,1.89,6.18,6.18,5.36,40
7/21/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,22.77,1.89,6.18,6.18,5.36,150
7/21/2016,7,Other,Normal_day,22.77,1.89,6.18,6.18,5.36,399
7/21/2016,7,Western food,Normal_day,22.77,1.89,6.18,6.18,5.36,246
7/21/2016,7,Yakiniku/Korean food,Normal_day,22.77,1.89,6.18,6.18,5.36,465
7/22/2016,7,Asian,Normal_day,22.45,1.43,5.98,7.12,5.47,92
7/22/2016,7,Bar/Cocktail,Normal_day,22.45,1.43,5.98,7.12,5.47,1008
7/22/2016,7,Cafe/Sweets,Normal_day,22.45,1.43,5.98,7.12,5.47,3340
7/22/2016,7,Creative cuisine,Normal_day,22.45,1.43,5.98,7.12,5.47,231
7/22/2016,7,Dining bar,Normal_day,22.45,1.43,5.98,7.12,5.47,2342
7/22/2016,7,International cuisine,Normal_day,22.45,1.43,5.98,7.12,5.47,16
7/22/2016,7,Italian/French,Normal_day,22.45,1.43,5.98,7.12,5.47,2291
7/22/2016,7,Izakaya,Normal_day,22.45,1.43,5.98,7.12,5.47,5234
7/22/2016,7,Japanese food,Normal_day,22.45,1.43,5.98,7.12,5.47,1284
7/22/2016,7,Karaoke/Party,Normal_day,22.45,1.43,5.98,7.12,5.47,39
7/22/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,22.45,1.43,5.98,7.12,5.47,268
7/22/2016,7,Other,Normal_day,22.45,1.43,5.98,7.12,5.47,484
7/22/2016,7,Western food,Normal_day,22.45,1.43,5.98,7.12,5.47,378
7/22/2016,7,Yakiniku/Korean food,Normal_day,22.45,1.43,5.98,7.12,5.47,516
7/23/2016,7,Asian,Normal_day,22.66,0.19,5.81,7,5.57,100
7/23/2016,7,Bar/Cocktail,Normal_day,22.66,0.19,5.81,7,5.57,1296
7/23/2016,7,Cafe/Sweets,Normal_day,22.66,0.19,5.81,7,5.57,4556
7/23/2016,7,Creative cuisine,Normal_day,22.66,0.19,5.81,7,5.57,322
7/23/2016,7,Dining bar,Normal_day,22.66,0.19,5.81,7,5.57,2575
7/23/2016,7,International cuisine,Normal_day,22.66,0.19,5.81,7,5.57,38
7/23/2016,7,Italian/French,Normal_day,22.66,0.19,5.81,7,5.57,2220
7/23/2016,7,Izakaya,Normal_day,22.66,0.19,5.81,7,5.57,5114
7/23/2016,7,Japanese food,Normal_day,22.66,0.19,5.81,7,5.57,1083
7/23/2016,7,Karaoke/Party,Normal_day,22.66,0.19,5.81,7,5.57,77
7/23/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,22.66,0.19,5.81,7,5.57,196
7/23/2016,7,Other,Normal_day,22.66,0.19,5.81,7,5.57,589
7/23/2016,7,Western food,Normal_day,22.66,0.19,5.81,7,5.57,324
7/23/2016,7,Yakiniku/Korean food,Normal_day,22.66,0.19,5.81,7,5.57,397
7/24/2016,7,Asian,Normal_day,23.17,1.61,5.66,6.23,5.66,81
7/24/2016,7,Bar/Cocktail,Normal_day,23.17,1.61,5.66,6.23,5.66,987
7/24/2016,7,Cafe/Sweets,Normal_day,23.17,1.61,5.66,6.23,5.66,3790
7/24/2016,7,Creative cuisine,Normal_day,23.17,1.61,5.66,6.23,5.66,271
7/24/2016,7,Dining bar,Normal_day,23.17,1.61,5.66,6.23,5.66,1686
7/24/2016,7,International cuisine,Normal_day,23.17,1.61,5.66,6.23,5.66,32
7/24/2016,7,Italian/French,Normal_day,23.17,1.61,5.66,6.23,5.66,1661
7/24/2016,7,Izakaya,Normal_day,23.17,1.61,5.66,6.23,5.66,2811
7/24/2016,7,Japanese food,Normal_day,23.17,1.61,5.66,6.23,5.66,725
7/24/2016,7,Karaoke/Party,Normal_day,23.17,1.61,5.66,6.23,5.66,35
7/24/2016,7,Okonomiyaki/Monja/Teppanyaki,Normal_day,23.17,1.61,5.66,6.23,5.66,124
